num,disease_name,animal,define,cause,disease_before,disease_now,condition,jindan,oxjindan,opinion,treatment,preventing,preventing_next,advice,etc,chamgo,image1,image2,image3,image4,image5
400,"개와 고양이에서 피부석회침착증, 종양성 석회침착증 (Calcinosis cutis, circumscripta, tumoral calcinosis in dogs and cats)","개, 고양이","피부석회침착증으로 불리는 석회화된 육아종성 종괴의 국소적인 병변이 개에서, 특히 대형종에서 흔하다. 병변은 종종 무통성이며, 다엽성 종괴이다. 촉진시 파동성이나 절개시 분필같은 물질이 나올수 있다. 다양한 장소에 생길수 있으나 뼈 돌출부분이 가장 흔하므로 외상에 따른 이차적인 병변으로 생각할수 있다. 병변은 과다한 광물질에 의해 방사선 상에세 관찰이 용이하다. 진단은 병력에 의한다. 고양이의 등에서 피하 종괴로 나타나는 calcinosis circumscripta에 대한 보고가 있으며, 고양이의 혀에서 이러한 병변이 보고된 바 있다. 인대와 관련된 섬유연골성 증식으로 인한 척수의 압박이 어린 대형견종에서 보고된 바 있다. 
",,,,"골반 및 회음부의 종창 , 종괴 | 구강 , 혀의 종창 , 종괴 | 뒷다리 종창 , 종괴(관절부/비관절부 포함) | 뒷다리 파행 , 경직 , 절름발이 | 뒷발 통증 | 뒷발 , 발가락 종창 , 종괴 | 등부위 부어오름 , 종창 , 종괴 | 목 부위 종창 , 경부의 종괴 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) |
앞다리 파행 , 경직 , 절름발이 | 앞발 통증 | 앞발 , 발가락 종창 , 종괴 | 탈모 , 무모증 | 피부 구진 | 피부 누관 , 공동형성 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부 플라크(반) | 피부 , 털 , 깃털이 축축함 | 피부가 비쩍 마름 , 야윈 피부 | 피부의 가피 , 딱지 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 |
",,,,,,,,,,,,,,
427,"고양이, 개에서 불완전 뼈 발생 (Osteogenesis imperfecta in cattle, sheep, cats and dogs)","개, 고양이","불완전 뼈발생은 뼈줄기 형성장애와 이차뼈 쇠약과 함께 뼈발생 질병의 하나임. 이러한 증상은 Charolais 소와 양에서 보여지고 유전 가능. 불완전 뼈발생의 진단은 새끼고양이에서 약해진 뼈와 뼈의 양 감소를 함께 할 수 있음.(Cohn과 Meuten); 유전여부는 밝혀지지 않음. 개에서 보고됨(Campbell 등) 자발적으로 곳곳에서 부서진 뼈가 발생. 종창이나 영양 공급, 신장 2차 부갑상선 항진증에 영향으로 발생할 수 있음. 방사선 촬영에서 뼈줄기 해면체와 피질이 희미하게 보임. 불완전 뼈발생은 피부의 섬유모세포 조직으로부터 Type1 아교를 분석해서 진단.
",,,,"기립불능 , 다우너 | 뒷다리 만곡 , 굽음 | 뒷다리 및 골반부 , 염발음 , 후지 골반 마찰음 | 뒷다리 종창 , 종괴(관절부/비관절부 포함) | 뒷다리 파행 , 경직 , 절름발이 | 등 , 흉부 , 염발음 , 가슴 늑골부 마찰음 | 앞다리 만곡 , 굽음 | 앞다리 염발음 , 앞다리 마찰음 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) | 앞다리 파행 , 경직 , 절름발이 | 이빨에 금이감 , 이빨파열 | 전신파행 , 경직 , 절름발이 | 흉부 , 흉곽 , 늑골 , 흉골의 통증 | 흉부 종창 , 흉부 , 가슴 , 늑골 , 흉골의 종괴 |
",,,,,,,,,,,,,,
431,"개와 고양이에서 외이도염, 중이염, 내이염, 곁귀농양 (Otitis externa, media, interna, para-aural abscesses, in dogs and cats)","개, 고양이","이염은 개에서 가장 일반적인 질병중 하나임. 특히 늘어진 귀나 과도한 털이 귀에 있는개에서 발생. 증상은 외이의 화농성 질병부터 신경증상과함께 심각한 내이염까지 다양함. 진단은 귀보개로 검사. 고양이에서 드물게 이관에서 살버섯이 존재하지 않으면 다른 원인이 있을 수 있음. 몇 다른 세균과 곰팡이가 이염의 원인이고, 진드기가 개와 고양이에서 외이염의 원인일 수 있음. 내이에서 높은 점성의 점액을 지닌 일차 분비성 중이염이 Cavalier King Charles spaniels에서 보고됨. 반얼굴 연축증상과 Honer 증상이 중이염과 함께 보일 수 있음. 심각한 경우 곁귀농양이 형성될 수 있고 귀밑샘 부근의 부종과 중복피부를 통해 굴을 형성할 수 있음.
",,,,"거리감각불능 , 거리감각 과대 및 과소 | 결막 , 공막의 충혈 , 혈관의 이상 | 구강 통증 , 구강점막 및 혀의 통증 | 귀 긁기 | 귀의 화농성 , 점액양 분비물 , 귓밥이 많음 , 악취 | 근 긴장증 , 근 경직증 | 기립불능 , 다우너 | 난청 , 귀머거리 | 동공부동 | 머리 , 얼굴 , 귀 , 턱 , 코의 종창 , 종괴 | 머리 , 얼굴 , 귀 , 턱 무기력 , 처짐 , 부전마비 , 마비 | 머리 , 얼굴 , 목의 경련 , 근경련 | 머리 , 얼굴 , 턱 , 귀의 통증 | 머리 기울기 | 머리 흔들기 | 무기력 , 침울 , 졸림 , 생기없음 | 사시 , 사팔뜨기 | 선회운동 | 소양감 , 가려움 | 식욕부진 , 식욕감소 , 식욕절폐 , 젖을 안먹임 , 먹이 공급 중단 | 안검연축 , 경련 | 안검하수 | 안구진탕 , 안구불수의적운동 | 안구함몰 , 눈이 움푹 꺼짐 | 운동실조 , 협조불능 , 절뚝거림 , 넘어짐 | 제3안검 탈출 , 순막의 돌출 | 지각과민 , 예민함 , 과다운동 | 축동 , 동공축소 | 피부 누관 , 공동형성 | 피부 통증 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 | 후궁반장 |
",,,,,,,,,,,,,,
466,개와 고양이의 혈관종(HEMANGIOMA IN DOGS AND CATS),"개, 고양이","혈관종(hemangioma)는 혈관의 상피세포의 양성종양으로 개와 고양이에게서 드물게 발견되며 위피트종에서는 치명적. 원형을 띄거나 기복이있는 모양의 흑적색의  피부병변이  하나 또는 다수가 관찰. 진단은 생검에 의한 조직학적인 방법. 신장 또는 비장의 혈관종이 개에서 보고. 
",,,,"간 비장 종대 , 비장종대 , 간종대 | 골반 및 회음부의 종창 , 종괴 | 구강 , 혀의 종창 , 종괴 | 뒷다리종창 , 종괴 | 뒷발 , 발가락 종창 , 종괴 | 머리 ,얼굴,귀, 턱,코의 종창 , 종괴 | 목부위종창 , 경부의종괴 | 복강 외부의 종창 종괴 | 안와 안와주위, 결막부종 , 안구종괴 | 앞다리의 종창 종괴 | 앞발 발가락 종창 , 종괴 | 응고부전 | 적색뇨 , 갈색뇨 | 점상 또는 반상출혈 , 타박상 | 출혈 | 탈모 , 무모증 | 피부 또는 피하의 종창 , 종괴 , 결절 | 혈뇨  |
",,,,,,,,,,,,,,
492,아밀로이드성 치아종 (Amyloid-producing odontogenic tumor),"개, 고양이","아밀로이드성 치아종은 예외적으로 개와 고양이에서 흔하지 않음. 하악골, 상악골의 피부에 존재. 불완전한 절단으로 국소적 재발은 가능하나 예후는 좋음. 절제 생검과 조직병리학적인 진단 후 치료.",,,," 머리 , 얼굴 , 귀 , 턱 , 코의 종창 , 종괴 | 피부 또는 피하의 종창 , 종괴 , 결절 |",,,,,,,,,,,,,,
561,"결핵 고양이 마이코박테리아 감염(Canine, feline tuberculosis, mycobacterium in dogs and cats)","개, 고양이","개와 고양이는 M. FORTUITUM, M. GENAVENSE, M. SMEGMATIS 혹은 다른 혈청과 같이 MYCOBACTERIUM BOVIS, M.TUBERCULOSIS, M. AVIUM,or atypical mycobacteria에 감염 될 지 도 모름 고양이는 개보다 더 M. BOVIS에 더 민감함 호흡기,장,피부,뼈,시각기관,신경계,골격병변이 일어 날 수 있음 dx는 기관의 배양,인식에 의지함 피내의 피부 검사는 개 고양이에서 의지 할 수 없음 병리학적 파괴가 뼈 병변과 함께 일어 날 지도 모름",,,," 각막의 궤양 , 미란 | 각막의 부종 , 혼탁 | 간 , 비장 종대 , 비장종대 , 간종대 | 거리감각불능 , 거리감각 과대 및 과소 | 결막 , 공막 부종 | 결막 , 공막의 충혈 , 혈관의 이상 | 구강점막의궤양 , 수포 , 플라크(반) , 농포 , 미란 , 절창 | 구토 | 기립불능 , 다우너 | 기침 | 눈물이 적음 , 안구건조증 | 눈물흘림 , 장액성 분비물 , 축축한 눈 | 눈의 화농성 분비물 | 다뇨증 | 다음 , 많이 마심 , 지나친 갈증 | 다호흡 , 빠른호흡(빈호흡) , 과호흡 | 다호흡 , 빠른호흡(빈호흡) , 과호흡 | 단백뇨 | 뒷다리 양쪽 부전마비 , 무기력 , 마비 | 떨림 , 전율 , 오한 | 림프절 종대 , 림프절 병증 , 종창 , 종괴 | 망막 박리 | 망막반사 이상 | 망막출혈 | 망막혈관 크기 이상 | 맥박 결손 | 머리 기울기 | 목 , 경부 , 목구멍 통증 | 발열 , 고열 | 발작 , 실신 , 경련 , 간질발작 , 허탈 | 복강내부 종괴 , 종창 , 유착 | 복수 | 부비동 타진시 둔탁함 | 부정맥 , 불규칙한 심박 및 맥박 | 비정상의 폐포음 , 흉강음 , 랏셀음 , 염발음 , 천명음 , 마찰음 | 비출혈 , 코피 | 빈맥 , 빠른 맥박 , 심박 | 빛에 대한 동공의 비정상 반응 | 사지마비 , 무기력 | 산동 , 확장된 동공 | 설사 , 하리 | 성욕 , 발기 부전 | 수척 , 건강상태 불량 , 증체율 불량 | 식욕부진 , 식욕감소 , 식욕절폐 , 젖을 안먹임 , 먹이 공급 중단 | 실명 , 시력상실 | 심잡음 | 안구진탕 , 안구불수의적운동 | 암컷의 불임증 , 저 수태 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) | 앞다리 통증 | 앞다리 파행 , 경직 , 절름발이 | 앞발 , 발가락 종창 , 종괴 | 앞다리 통증 | 앞다리 파행 , 경직 , 절름발이 | 앞발 , 발가락 종창 , 종괴 | 요통 , 허리 통증 | 운동기피 , 쉽게 지침 | 운동실조 , 협조불능 , 절뚝거림 , 넘어짐 | 유두부종 , 시신경 크기 증가 | 유산 , 허약한 새끼 분만 , 사산 | 이동거부 | 재채기 | 적색뇨 , 갈색뇨 | 전신파행 , 경직 , 절름발이 | 전신허약 , 부전마비 , 마비 | 점상 또는 반상출혈 , 타박상 | 점액양 비강분비물 , 장액성 , 수양성 | 진전 | 청색증 , 피부나 점막이 푸름 | 체중감소 | 축동 , 동공축소 | 출혈 , 응고부전 | 탈수 | 토혈증 | 피부 부종 | 피부 , 털 , 깃털에 기생충 | 혈뇨 | 호흡곤란 , 개구호흡 , 그르렁거림 , 가쁜호흡 | 호흡시 이상한 냄새 , 구강의 악취 | 화농성 비강 분비물 | 황달 |",,,,,,,,,,,,,,
651,피부 점막 칸디다증(Cutaneous and mucosal candidiasis in the dog and cat),"개 , 고양이","CANDIDA ALBICANS의 피부 점막 감염은 극히 드물지만 보고된 바 있음. 피부, 손발톱 주름, 귀의 병변이 있을 수 있으며, 외음부, 질의 악취냄새, 분비물을 동반한다. 직접 도말과 배양으로 진단.",,,," 과도한 침흘림 | 구강 , 혀의 종창 , 종괴 | 귀의 화농성 , 점액양 분비물 , 귓밥이 많음 , 악취 | 질 종창 , 종괴 | 질 , 자궁경부의 궤양 | 탈모 | 피부 구진 | 피부 농포 | 피부 누관 | 피부 또는 피하의 종창 | 피부 부종 | 피부 수포 | 피부 인설 | 피부 통증 | 피부 플라크(반) | 피부 , 털 , 깃털이 축축함 | 피부의 가피 | 피부의 궤양 | 피부의 악취 | 피부홍반 , 염증 , 발적 | 호흡시 이상한 냄새 ",,,,,,,,,,,,,,
653,피부 혈관암종(Cutaneous angiomatosis in dogs and cats),"개 , 고양이",개와 고양이는 진피와 피하조직과 관련된 혈관 조직의 진행적 침습 증식으로 발전할 수 있음. 악성은 아님. 고양에선 발가락에서 시작되며 사지 병변과 관련이 있음. 혈관 결절 혹은 플라크가 진행적 종대로 나타날 수 있음.,,,," 머리 , 얼굴 , 귀 , 턱 , 코의 종창 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) | 앞다리 파행 | 앞발, 발가락 종창 | 탈모 | 피부 또는 피하의 종창 | 피부 색소 과잉 침착 | 피부 수포 | 피부 플라크(반) | 흉부 종창 ",,,,,,,,,,,,,,
656,"새진드기의 체내 침입(Dermanyssus gallinae, poultry mite, infestation)","개, 고양이","보기 드문 피부질환이나 동물이 가금류와 접촉시 흔히 나타나는 피부질환. 이 진드기는 충혈되었을 때는 빨간색이나, 평상시에는 흰색, 회색 또는 검은색을 띰. 피부를 긁어내어 현미경적 관찰을 하여 진단.",,,," 소양감 , 가려움 | 탈모 , 무모증 | 피부 구진 | 피부 색소 과잉 침착 | 피부 인설 , 비듬 , 비늘 | 피부 통증 | 피부의 가피 , 딱지 | 피부의 악취 , 냄새 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
661,"피부모양기형낭유피낭, 피부모양기형낭유피동(Dermoid cyst, sinus, in dogs and cats)","개, 고양이","피부모양기형낭유피낭은 자궁부속기와 같은 피부와 유사하고, 각질물질로 채워져 있는 중층편평상피로 보이는 병변임. 로디지아 리지백 종에서 단순 열성유전자로 유전이 되며, 다른 종에서도 산발성 병변으로 나타남. 배발생기동안 신경관과 피부외배엽사이가 불완전하게 벌어진 결과 나타남. 이 굴은 보통 목과 엉치뼈사이에 등쪽 정중선을 따라 나타나고, 여기에 노폐물이 싸이게 되어 낭을 형성하고, 염증을 일으키게 됨. 경질막에 확장된 피부모양기형낭유피동은 신경증상을 야기시킬 수 있음. 임상증상으로 진단. 뇌막염은 이 병변을 제거시 나타날 수 있는 합병증. 드물게 피부모양기형낭유피낭은 코다리의 정중선을 따라 나타나기도 함. 이 질환은 고양이에서는 매우 드뭄.",,,," 거리감각불능 , 거리감각 과대 및 과소 | 구강 , 혀의 종창 , 종괴 | 뒷다리 반사 이상(증가나 감소) | 뒷다리 양쪽 부전마비 , 무기력 , 마비 | 등부위 부어오름 , 종창 , 종괴 | 머리 , 얼굴 , 귀 , 턱 , 코의 종창 , 종괴 | 무기력 , 침울 , 졸림 , 생기없음 | 발열 , 고열 | 비정상적인 자세 | 식욕부진 , 식욕감소 , 식욕절폐 , 젖을 안먹임 , 먹이 공급 중단 | 운동실조 , 협조불능 , 절뚝거림 , 넘어짐 | 피부 누관 , 공동형성 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부 , 근육의 패임 , 오목함 , 보조개 | 피부통증 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
683,원반모양루프스 홍반(Discoid lupus erythematosus in dogs and cats),"개, 고양이","원반모양루프스 홍반은 피부의 루프스홍반의 형태를 나타내는 용어. 개에서 planum nasale, 코 등쪽부분과 특히 입술, 뺨, 귀에 영향을 미침. 고양이에서 이 병변은 산재성 혹은 제한된 부위의 입술이나 코 부위에 나타남. 조직학적으로 표피의 기저세포에서 수증성의 발달이상이 나타나고 면역형광법은 기저막부위를 따라 띠가 나타남.",,,," 거친 피모 , 곤두선 털 | 구강점막의 궤양 , 수포 , 플라크(반) , 농포 , 미란 , 절창 | 소양감 , 가려움 | 탈모  무모증 | 피부 , 털의 건조 | 피부 구진 | 피부 농포 | 피부 반흔 , 흉터 | 피부 수포 , 대수포 , 물집 | 피부 인설 , 비듬 , 비늘 | 피부색소침착감소 , 백반증 , 백피증 | 피부의 가피 , 딱지 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
761,"골화섬유형성이상, 골화근육염(Fibrodysplasia ossificans, myositis ossificans in dogs, cats and pigs)","개, 고양이","근육, 힘줄, 인대, 근막, 건막, 그리고 피부 등에서 나타날 수 있음. 수퇘지의 115마리의 자손 중에서 34마리가 영향을 받음. 임상증상은 2-6주에 나타남. 비슷한 증상이 고양이에서도 나타나는데 영향 받은 근육은 방사선비투과성으로 보임. 국소적, 전신적 병변이 개에서 관찰되고 어떤 케이스에서는 뒷다리 절뚝거림을 일으키는 고대퇴의 병변과 고대퇴 관절의 아탈구가 관찰됨. 늑간 근육은 호흡이상을 일으킬 수 있음. 화골성 근염은 근육의 국소적 부분에 나타나는 반면 화골성 섬유이형성은 다중심성으로 나타남. 조직에 의해 감별진단.",,,," 거리감각불능 | 경직 | 골반, 둔부 통증 | 기립불능 | 다호흡 |뒷다리 종창 | 뒷다리 통증 |뒷다리 파행 | 뒷다리관절 운동성 감소 | 뒷다리만곡 | 뒷발 통증 | 뒷발종창 | 등부위 부어오름 | 림프절 종대 | 목 부위 종창 | 복강 외부 종창, 종괴 | 부전마비 | 사지마비 | 앞다리 만곡 | 앞다리 종창 | 앞다리 통증 | 앞다리 파행 | 앞다리관절 운동성 감소 | 앞발 종창 | 앞발 통증 | 요통 , 허리 통증 | 이동거부 | 전신파행 | 전신허약 | 피부 또는 피하의 종창 | 호흡곤란 | 흉부 종창 ",,,,,,,,,,,,,,
765,"피부섬유종, 결절 육아종 공막각막염, 공막염(Fibrous histiocytoma, nodular granulomatous episclerokeratitis, episcleritis)","개, 고양이","피부섬유종이라고도 불림. 드문 종양으로, 2∼4 년된 개에서 주로 발병. 주로 다발성 진피표피 결절로 존재. 종종 표면에서 얼굴에서 발견되고, 피부에 대량으로 발생시 탈모증이 나타날 수 있음; 또한 구강 점막피부연접부에도 발병 가능. 조직학적인 병변은  측면 가장자리부터 부풀어지고, 혈관이 침윤된 각막(피부 병변과 동시에 보이거나 각막 병변만 보이거나.) ; 조직학적 검사를 통한 진단.",,,," 각막의 부종 | 각막의 종창, 종괴, 결절 | 대안구증 | 뒷다리 종창 | 뒷발종창 | 등부위 부어오름 | 망막 박리 | 머리, 얼굴, 귀, 턱, 코의 종창 | 복강 외부 종창, 종괴 | 안와, 안와주위 | 결막 부종 | 앞다리 종창 | 앞발 종창 | 전방축농, 안구전방에 지질이나 섬유소 축적 | 탈모 | 피부 또는 피하의 종창 | 흉부 종창 |",,,,,,,,,,,,,,
767,"종아리, 신경불완전마비, 마비 (Fibular, peroneal, nerve paresis, paralysis)","개, 고양이","보통 종아리 신경에 외상을 입었을 때 나타남. 경골 신경이 완전하다면,  무릎관절은 지지될 수 있음. 어떤 축종에서든 발병할 수 있지만, 난산이나 다른 이유에 의해서 송아지에서 주로 발병하고,  소동물에서는 차에 치이는 것 같은 사고에 의한 외상의 후유증으로 나타남. 체중 전체가 사지에 실리고, 관절에 주먹결절형성이 나타날 수 있다. 발목과 발허리의  등쪽 피부 감각 소실.",,,, 거리감각불능 | 뒷다리 반사 이상 | 뒷다리 지각감퇴 | 뒷다리 파행 | 비정상적인 자세 | 운동실조 |,,,,,,,,,,,,,,
768,벼룩깃 피부염(Flea collar dermatitis in dogs and cats),"개 , 고양이",벼룩깃 피부염은 화학물질이 묻은 벼룩깃(벼룩 없애는 목걸이)을 착용하였을 때 발병하는 접촉성 피부염. 병변은 깃과 접촉한 부분에서부터 나타나지만 머리나 목과 드물게는 전신으로 퍼질 수 있음. 고양이는 전신 독성이 나타날 수 있음.,,,," 과각화증 | 탈모 | 피부 부종 | 피부 통증 | 피부 , 털 , 깃털이 축축함 | 피부의 가피 | 피부의 궤양 | 피부의 화농성 분비물 | 피부홍반 |",,,,,,,,,,,,,,
769,"벼룩감염, 벼룩물림(Flea infestation, pulicosis, in dogs and cats, fleas)","개, 고양이","CTENOCEPHALIDES FELIS는 일반적인 벼룩이고, C.CANIS 는 개에서 더 일반적인 벼룩임. ECHIDNOPHAGA GALLINACEA 는 가금류의 벼룩이고, 따뜻한 기후에 사는 가금류에서 주로 발견됨. 개와 고양이에도 감염될 수 있고, 털이 드문드문 있는 피부를 파고든다. 어린 고양이와 개에서 중감염은 심각한 빈혈을 일으킬 수 있다. PULEX IRRITANS 는 페스트의 운반하고, LEPTOSYLLA SEGNIS 는 드물다. C.CANIS 와 C.FELIS 는 개조충의 중간 숙주임. 성충 벼룩을 찾거나 소화 혈액 원주를 통해 진단. ",,,," 과각화증 | 머리 흔들기 | 무기력 | 빈맥 | 소양감 | 식욕부진 | 전신허약 | 창백 | 탈모 | 피부 구진 | 피부 균열 | 피부 농포 | 피부 색소 과잉 침착 | 피부 인설 | 피부 통증 | 피부 팽진 | 피부, 털, 깃털에 기생충 | 피부의 가피 | 피부의 궤양 | 피부홍반 |",,,,,,,,,,,,,,
828,헥사클로로펜의 독성 (Hexachlorophene toxicity in dogs and cats),"개, 고양이",강아지와 새끼 고양이에서 진전이나 흥분을 일으킬 수 있는 헥사클로로펜에 다량 피부오염 됐을 때 나타난다. 이것은 일부 비누에서도 발견되어진다. 진단은 간과 신장 조직에서의 헥사클로로펜 측정과 병력을 통해 할 수 있다.,,,," 거리감각불능, 거리감각 과대 및 과소 | 구토 | 기립불능, 다우너  | 다호흡, 빠른호흡(빈호흡), 과호흡 | 떨림, 전율, 오한 | 무기력, 침울, 졸림, 생기없음 | 배변량 감소, 변비, 배변 안됨 | 빈맥, 빠른 맥박, 심박 | 운동실조, 협조불능, 절뚝거림, 넘어짐 | 저체온증, 낮은체온 | 전신허약, 부전마비, 마비 | 진전 | 탈수 | 호흡곤란, 개구호흡, 그르렁거림, 가쁜호흡 | 흥분, 헛소리, 광분 |",,,,,,,,,,,,,,
833,"구충 피부염 (Hookworm dermatitis in dogs, cats, cattle, and sheep)","개, 고양이","ANCYLOSTOMA BRAZILIENSE, A. CANINUM, OR UNCINARIA STENOCEPHALA의 유충은 비위생적인 상태에서 개와 고양이에서 피부염을 일으킬 수 있다. BUNOSTOMUM 종은 소와 양에서 비슷한 조건에서 나타난다. 풀과 흙에 있는 3기 유충은 경피적으로 피부에 들어가 땅과 접촉한 부위에 병변을 일으킨다. 발, 흉골, 다리의 후부, 배 그리고 치골이 주요 관련 부위이다. 진단은 병력, 증상, 분변검사를 통한다.",,,," 과각화증, 두꺼운 피부 | 뒷발 통증 | 뒷발, 발가락 종창, 종괴 | 발톱, 갈퀴, 발굽의 갈라짐, 깨진 발톱 | 발톱, 갈퀴, 발굽의 과도한 발육 | 발톱, 갈퀴, 발굽의 발육 장애 | 소양감, 가려움 | 앞발 통증 | 앞발, 발가락 종창, 종괴 | 탈모, 무모증 | 피부 구진 | 피부 농포 | 피부 통증 | 피부홍반, 염증, 발적 |",,,,,,,,,,,,,,
850,"감각과민, 자기 핥기,  씹기와  할퀴기 (Hyperesthesia, self-licking, self-chewing and scratching in dogs and cats)","개, 고양이","고양이와 개에서 때때로 주기적인 강한 등, 꼬리, 뒷다리 씹기 또는 핥기가 보인다. 탈모증과 심각한 경우에는 이차적인 피부염이 일어난다.  원인은 아직 불분명하나 감각 다발신경병증은 감별진단에서 배제되어야 한다.
",,,," 등부위 경련, 근경련 | 비정상적 또는 공격적 행동, 습성이 바뀜 | 소리 계속 지르기, 소리가 커짐 | 소양감, 가려움 | 앞다리 경련, 간대성 근경련 | 지각과민, 예민함, 과다운동 | 탈모, 무모증 | 피부 통증 | 피부, 털, 깃털이 축축함 | 피부의 궤양, 미란, 찰과상 | 피부의 열상, 절창, 교상 | 피부홍반, 염증, 발적 | 흥분, 헛소리, 광분 |",,,,,,,,,,,,,,
941,"개와 고양이의 발가락 사이 , 발 볼록살에서의  화농피부증과 발피부염 (Interdigital , foot pad pyoderma , pododermatitis , in dogs and cats)","개, 고양이","발피부염(pododermatitis)는 다양하고 중요한 병인이 있는데 , 곰팡이 감염과 기생충 , 자극물질 , 이물질 , 외상 등이 있다. 하지만 많은 케이스에서 대부분은 특발적(idiopathic)이고 , 재발하는 경향이 있다. 발피부염은 개에서는 흔하고 , 고양이에서는 드물다. 증상 , 병력 , 세균 , 곰팡이등의 배양 , 생검 , 피부 스크래핑(scraping:이것은 털집진드기등을 밝히기 위함.)등으로 진단한다. 한쪽 다리나 4개 모든 다리를 검사한다.",,,," 탈모 | 앞발 통증 | 앞발 , 발가락 종창 | 앞다리 파행 | 앞다리 종창 | 전신파행 , 경직 | 뒷발 통증 | 뒷발 , 발가락 종창 | 뒷다리 파행 | 뒷다리 종창 | 과각화증 | 림프절 종대 | 피부 , 털 , 깃털이 축축함 | 소양감 , 가려움 | 피부 반흔 , 흉터 | 피부 부종 | 피부홍반 | 피부 누관 | 피부 통증 | 피부 농포 | 피부의 궤양 | 피부 또는 피하의 종창 |",,,,,,,,,,,,,,
988,유사건선과 비슷한 피부병 (Large plaque parapsoriasis-like dermatosis in dogs and cats),"개, 고양이","개와 고양이 피부병으로서 기저층에 일렬로 배열된 정상 림프구의 미만성 세포외유출(exocytosis)과 함께 국소적 이상각화, 규칙적 과다형성, 표재성 혈관주위태선모양 피부염이 특징. 광범위 홍반과 머리, 귓바퀴, 뒷다리에 퍼진 인설 플라크가 있음. 사람의 유사건선과 비슷하며, 원인과 병리기전은 알려지지 않음.",,,," 소양감 , 가려움 | 탈모 , 무모증 | 피부 농포 | 피부 색소 과잉 침착 | 피부 인설 , 비듬 , 비늘 | 피부 플라크(반) | 피부의 가피 , 딱지 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
998,"정중 , 척골 신경 부전 마비, 마비(Median and ulnar nerve paresis, paralysis)","개, 고양이","정중 신경과 척골 신경은 앞발목과 얕은, 깊은 발가락 굽힘에 신경을 발달시킴. 정중,척골 신경 분포의 손실은 앞발목의 과신전과 오리 걸음 같은 딱딱한 걸음을 야기. 피부 감지는 척골에서 발에 이르기까지 사지의 복측면에서 감소함,",,,, 거리감각 불능 | 거리 감각 과대 및 과소 | 앞다리 감각 저하증 | 앞다리 반사 이상 앞다리 파행 |,,,,,,,,,,,,,,
1002,"Melaleuca 오일, 티트리 오일의 개와 고양이에서의 독성 (Melaleuca oil, tea tree oil, toxicity in dogs and cats)","개 ,고양이","Melaleuca 오일은 티 트리 오일의 Melaleuca Alternifolia' 티트리' 의 잎의 증류를 통해 얻은. 이것은 동물에게 있어 허브성 피부치료로 판매되어 왔음. 이것을 과량으로 국소부위에 개, 고양이에게 사용되어 질 때 독성이 나타난다는 보고가 있음.(Villar et al) 증상은 다량 노출후 2-8시간후에 시작된다. 2-3일내에 징후에 관한 치료는 휴우증 없이 회복에 뒤이어 나타나며 사망할수도 있음.",,,," 기립 불능 | 떨림, 진전증 | 무기력함, 침울, 졸림, 생기 없음 | 비정상적 행동, 공격, 습성이 바뀜 | 식욕부진, 식욕 감소, 식욕 절폐, 젖을 안 먹임, 먹이 공급 중단 | 운동 실조, 협조 불능, 절뚝 거림, 넘어짐 | 전신적 약화, 저체온증 | 혼수 상태, 탈수 |",,,,,,,,,,,,,,
1029,모기 감염 (Mosquito infestation),"개, 고양이","플로리다나 오스트리아 같은 열대 기후의 많은 모기는 사람에서 처럼 피부 병변을 유발 할수 있음. 병변은 며칠내 사라짐. 진단은 모기 공격의 병력에 의함.
",,,," 거친 피모 | 탈모, 피부 빗 깃털의 기생충 | 피부종괴 홍반 구진, 피부 반 팽진 |",,,,,,,,,,,,,,
